tconst	ordering	nconst	category	job	characters	img_url_asset
tt0298685	7	nm0000846	actor	\N	"[""Prof. Serebryakov"",""Provost""]"
tt0298685	8	nm0001653	actor	\N	"[""Ejlert Lovborg"",""Seamus Shields""]"
tt0298685	9	nm0528918	actor	\N	"[""Albany"",""Thomas Mowbray and after, Lord Salisbury""]"
tt0313144	10	nm0092431	actress	\N	"[""Olga"",""Solange""]"
tt0313144	1	nm0496705	actress	\N	"[""La gynécologue"",""Marthe"",""Mme Martinaud""]"
tt0313144	2	nm0816279	actor	\N	"[""Charles Binet"",""Marc Labrède"",""Sauveur""]"
tt0313144	3	nm0036734	actress	\N	"[""Françoise Corbara"",""Émilie Albert""]"
tt0313144	4	nm0138950	actor	\N	"[""Patrick Martivaux"",""Pierre Martana""]"
tt0313144	5	nm0454337	actor	\N	"[""Maitre Druisman""]"
tt0313144	6	nm0678982	actor	\N	"[""Langeron"",""Lavigne""]"
tt0313144	7	nm0094515	actress	\N	"[""Pauline""]"
tt0313144	8	nm0671319	actor	\N	"[""Galapin""]"
tt0313144	9	nm0719138	actress	\N	"[""Patronne Auberge""]"
tt0346328	10	nm0589248	actor	\N	"[""Jolly Jumper"",""Narrator""]"
tt0346328	1	nm0001352	actor	\N	"[""Lucky Luke""]"
tt0346328	2	nm0872963	actor	\N	"[""Ming Li Fu""]"
tt0346328	3	nm0838612	actor	\N	"[""Deputy Virgil""]"
tt0346328	4	nm0216217	actress	\N	"[""Martha Schultz""]"
tt0346328	5	nm0331453	writer	creator	\N
tt0346328	6	nm0606328	writer	creator	\N
tt0346328	7	nm0923055	actress	\N	"[""Corinne"",""Corine""]"
tt0346328	8	nm1302720	actor	\N	"[""Panchito""]"
tt0346328	9	nm0919671	actor	\N	"[""Cal"",""Suonatore di armonica""]"
tt0364151	10	nm0059903	self	\N	"[""Self"",""Self - Professor of Film Studies, Wesleyan University""]"
tt0364151	1	nm0000217	self	\N	"[""Self"",""Self - Director"",""Self - Narrator""]"
tt0364151	2	nm0000953	self	\N	"[""Self""]"
tt0364151	3	nm0004746	self	\N	"[""Self"",""Self - Narrator""]"
tt0364151	4	nm0147118	self	\N	"[""Self"",""Self - Television Host""]"
tt0364151	5	nm0480402	writer	creator: American Masters	\N
tt0364151	6	nm0335519	self	\N	"[""Self"",""Narrator"",""Self - Narrator""]"
tt0364151	7	nm0908919	self	\N	"[""Self"",""Self - Actor""]"
tt0364151	8	nm0000229	self	\N	"[""Self""]"
tt0364151	9	nm0005348	self	\N	"[""Self""]"
tt0401056	10	nm0767853	actor	\N	"[""Giudice Cervoni""]"
tt0401056	1	nm0710179	actor	\N	"[""Commissario Massimo Fedeli""]"
tt0401056	2	nm0721073	actor	\N	"[""Magistrato Di Nola""]"
tt0401056	3	nm0674742	actor	\N	"[""Grossi""]"
tt0401056	4	nm0621609	actress	\N	"[""Leonetta Rasmo""]"
tt0401056	5	nm0744107	actor	\N	"[""Luca Fedeli""]"
tt0401056	6	nm4556598	actor	\N	"[""Antonio""]"
tt0401056	7	nm0107861	actor	\N	"[""Francesco""]"
tt0401056	8	nm4348131	actress	\N	"[""Giovanna Rasmo""]"
tt0401056	9	nm0728338	actor	\N	"[""Giudice Vinci""]"
tt0806901	10	nm0470212	actor	\N	"[""Polizeihauptmeister Krause"",""Hauptmeister Horst Krause"",""Dorfpolizist""]"
tt0806901	1	nm0096509	actor	\N	"[""Hauptmann Fuchs"",""Oberleutnant Peter Fuchs"",""Oberleutnant Fuchs""]"
tt0806901	2	nm0296260	actor	\N	"[""Oberleutnant Hübner"",""Oberleutnant Jürgen Hübner"",""Hübner""]"
tt0806901	3	nm0935282	actor	\N	"[""Hauptkommissar Herbert Schneider"",""Schneider"",""Herbert Schneider""]"
tt0806901	4	nm0777589	actor	\N	"[""Hauptkommissar Herbert Schmücke"",""Schmücke"",""Herbert Schmücke""]"
tt0806901	5	nm0278860	writer	created by	\N
tt0806901	6	nm0351355	actress	\N	"[""Leutnant Vera Arndt"",""Leutnant Arndt"",""Frau Raven""]"
tt0806901	7	nm0344276	actress	\N	"[""Rosamunde Weigand"",""Brigitte Liebenau"",""Carmen Veltin""]"
tt0806901	8	nm0773292	actor	\N	"[""Leutnant Grawe"",""Oberleutnant Grawe"",""Oberleutnant Thomas Grawe""]"
tt0806901	9	nm0826169	actor	\N	"[""Dr. Klaus Riepe"",""Willi Konstabel"",""Abschnittsbevollmächtigter Hoffmann""]"
tt0806910	10	nm0469983	actor	\N	"[""Moritz Eisner"",""Hauptkommissar Moritz Eisner"",""Chefinspektor Moritz Eisner""]"
tt0806910	1	nm0067038	actor	\N	"[""Max Ballauf"",""Erwin Spilonska""]"
tt0806910	2	nm0625874	actor	\N	"[""Ivo Batic"",""Blatzer"",""Franz Laitmaxr""]"
tt0806910	3	nm0905206	actor	\N	"[""Franz Leitmayr"",""Franz Leitmayer"",""Inspector Francis Lightmyer""]"
tt0806910	4	nm0126651	actor	\N	"[""Freddy Schenk"",""Bandenchef Ernst"",""Klenze""]"
tt0806910	5	nm0284296	actress	\N	"[""Lena Odenthal"",""Kriminalhauptkommissarin Lena Odenthal"",""Hauptkommissarin Lena Odenthal""]"
tt0806910	6	nm0062466	actor	\N	"[""Dr. Joseph Roth"",""Dr. Roth""]"
tt0806910	7	nm0260866	actor	\N	"[""Peter Becker"",""Becker"",""Kriminaltechniker Peter Becker""]"
tt0806910	8	nm0772820	actress	\N	"[""Frau Keller"",""Edith Keller"",""Sekretärin Edith Keller""]"
tt0806910	9	nm0394338	actor	\N	"[""Mario Kopper"",""Assistent Mario Kopper"",""Hauptkommissar Mario Kopper""]"
tt0809273	10	nm0785153	actor	\N	"[""Le chef FFI"",""Zoltan""]"
tt0809273	1	nm0959897	actor	\N	"[""Bruno Chevalier"",""Lionel""]"
tt0809273	2	nm0674742	actor	\N	"[""Pierre Delauney"",""Thomas Dupré"",""Yann""]"
tt0809273	3	nm0672269	actor	\N	"[""David Caron"",""Jacques Serre""]"
tt0809273	4	nm0209030	actor	\N	"[""Frédéric"",""Silvero""]"
tt0809273	5	nm0119705	actress	\N	"[""Marie"",""Une femme du club""]"
tt0809273	6	nm0719224	actress	\N	"[""Catherine"",""Cécile""]"
tt0809273	7	nm0153340	actor	\N	"[""Ronova"",""Saumur""]"
tt0809273	8	nm0109462	actress	\N	"[""Joséphine"",""La mère de Florence""]"
tt0809273	9	nm0432277	actor	\N	"[""Le pompiste"",""Manu""]"
tt0815353	10	nm0023832	self	\N	"[""Self""]"
tt0815353	1	nm0202409	actor	\N	"[""Narrator"",""Récitant"",""Self - Narrateur""]"
tt0815353	2	nm0479351	self	\N	"[""Self"",""Self - Interviewer""]"
tt0815353	3	nm0836681	self	\N	"[""Self""]"
tt0815353	4	nm0234749	self	\N	"[""Self - Interviewer"",""Interviewer""]"
tt0815353	5	nm1147788	writer	creator	\N
tt0815353	6	nm0199440	self	\N	"[""Self - Interviewer""]"
tt0815353	7	nm0729626	self	\N	"[""Self""]"
tt0815353	8	nm0644680	self	\N	"[""Self""]"
tt0815353	9	nm0044963	self	\N	"[""Self""]"
tt0846838	10	nm0820031	actor	\N	"[""Reiner Haider"",""Wolfgang Haider""]"
tt0846838	1	nm0295470	actor	\N	"[""Zollamtsrat Zaluskowski""]"
tt0846838	2	nm0078788	actor	\N	"[""Globig""]"
tt0846838	3	nm0583434	actor	\N	"[""Max Doellke""]"
tt0846838	4	nm0449528	actor	\N	"[""Siggi Hobel""]"
tt0846838	5	nm0551686	actor	\N	"[""Vorsteher Brauer""]"
tt0846838	6	nm0879554	actor	\N	"[""Staatsanwalt""]"
tt0846838	7	nm0956288	actor	\N	"[""Grosser""]"
tt0846838	8	nm0859769	actor	\N	"[""Zollamtmann Müller""]"
tt0846838	9	nm1084407	actor	\N	"[""James 'Jim' Mason""]"
tt0882736	10	nm0714943	actor	\N	"[""Leo Passlack"",""Passlack""]"
tt0882736	1	nm0921201	actor	\N	"[""Peter Thaler""]"
tt0882736	2	nm0921202	actor	\N	"[""Christoph Thaler""]"
tt0882736	3	nm0677899	actress	\N	"[""Elise Steininger"",""Elise""]"
tt0882736	4	nm0369613	actress	\N	"[""Marie-Luise Thaler"",""Marie Luise Thaler"",""Marie-Luise""]"
tt0882736	5	nm0746931	actress	\N	"[""Katja Thaler"",""Katja Bunte-Thaler"",""Katja""]"
tt0882736	6	nm0240003	actor	\N	"[""Dr. Regler""]"
tt0882736	7	nm0775318	actor	\N	"[""Otto Bornschein""]"
tt0882736	8	nm0059334	actress	\N	"[""Frau Heymann"",""Sonja Wernicke""]"
tt0882736	9	nm0903646	actor	\N	"[""Generalstaatsanwalt Riedmann""]"
tt0889258	10	nm0314292	actress	\N	\N
tt0889258	1	nm0356847	actor	\N	"[""Jean Abel""]"
tt0889258	2	nm0478272	actress	\N	"[""Jane Kerschbaum""]"
tt0889258	3	nm0895348	actress	\N	"[""Annabelle Kerschbaum""]"
tt0889258	4	nm0952866	actor	\N	"[""Staatsanwalt Scheurer""]"
tt0889258	5	nm0766442	actor	\N	"[""Staatsanwalt Billmayr""]"
tt0889258	6	nm0710922	actor	\N	\N
tt0889258	7	nm0817608	actress	\N	"[""Staatsanwältin Bauer""]"
tt0889258	8	nm0502293	actor	\N	"[""Kommissar Quaas""]"
tt0889258	9	nm0954986	actor	\N	"[""Holz""]"
tt0939820	10	nm0120906	actor	\N	\N
tt0939820	1	nm0398575	actor	\N	"[""Boy""]"
tt0939820	2	nm0009368	actor	\N	"[""Doctor Meakin""]"
tt0939820	3	nm0471085	actress	\N	"[""Hulová""]"
tt0939820	4	nm0815722	actress	\N	\N
tt0939820	5	nm0297112	actor	\N	"[""TV Presenter #1""]"
tt0939820	6	nm0405413	actor	\N	"[""Groves""]"
tt0939820	7	nm0904705	actor	\N	\N
tt0939820	8	nm2079673	actress	\N	"[""TV Presenter #2""]"
tt0939820	9	nm0417407	actor	\N	\N
tt0985040	10	nm0357979	actor	\N	"[""Chip Fulton"",""Todd Johnson""]"
tt0985040	1	nm0004793	actress	\N	"[""Carol"",""Temple Baham"",""Vonette""]"
tt0985040	2	nm0491079	actress	\N	"[""Elizabeth 'Lizzie' Stern"",""Jackie Rosen"",""Karen Webb""]"
tt0985040	3	nm0029924	actor	\N	"[""Coach"",""Marv Havelick"",""Officer Scott""]"
tt0985040	4	nm0237458	actor	\N	"[""Beef Adams"",""Chuckie"",""Kurt Rosen""]"
tt0985040	5	nm0000681	actor	\N	"[""Richard"",""Steve"",""Steve Guarino""]"
tt0985040	6	nm0338614	actor	\N	"[""Doug Simpson"",""Joey"",""Willie Willens""]"
tt0985040	7	nm0494633	actor	\N	"[""Lonnie Jamal""]"
tt0985040	8	nm0646821	actor	\N	"[""Paramedic"",""Referee"",""Teacher""]"
tt0985040	9	nm0354467	actress	\N	"[""Brianne Corey"",""Michelle Rouke"",""Self""]"
tt1049304	10	nm0128461	actor	\N	"[""Alex McFarlane"",""Det. Sgt. Reynolds"",""Joe Kelly""]"
tt1049304	1	nm0442559	actor	\N	"[""Father Dade"",""Sean Kerrigan"",""Superintendent O'Kelly""]"
tt1049304	2	nm0236507	actor	\N	"[""Geordie Wilson"",""McCloskey"",""Police Inspector""]"
tt1049304	3	nm0509502	actor	\N	"[""Kevin Muldoon"",""Marley"",""Marty""]"
tt1049304	4	nm0926368	actor	\N	"[""Mr. Kemp"",""Lawson""]"
tt1049304	5	nm0186469	actor	\N	"[""Dick Naughton"",""Reggie Titherington"",""Supt. Cherry""]"
tt1049304	6	nm0188950	actress	\N	"[""Mrs. Holders"",""Cynthia""]"
tt1049304	7	nm0058508	actress	\N	"[""Hilda"",""Tilly""]"
tt1049304	8	nm0010419	actress	\N	"[""Documentary 'Mrs. Butler'"",""Kitty"",""Mother Brigid""]"
tt1049304	9	nm0193868	actor	\N	"[""Edgar"",""Julian Vlad"",""Seer of Lublin (segment \""The Night of Simhat Torah\"")""]"
tt1226281	10	nm0915313	actress	\N	"[""Dorothee"",""Dorothée""]"
tt1226281	1	nm0313443	actor	\N	"[""Walter Schulz"",""Wolfgang Schulz""]"
tt1226281	2	nm0225983	actress	\N	"[""Erika""]"
tt1226281	3	nm0311476	actress	\N	"[""Britta""]"
tt1226281	4	nm0067038	actor	\N	"[""Seibt""]"
tt1226281	5	nm0300041	actor	\N	"[""Erwin""]"
tt1226281	6	nm0778001	actor	\N	"[""Guenther"",""Günther"",""Günther Schneeberg""]"
tt1226281	7	nm0553323	actor	\N	"[""Jochen Wagner""]"
tt1226281	8	nm2872476	actress	\N	"[""Mutter Schulz""]"
tt1226281	9	nm0290856	actor	\N	"[""Alexander""]"
tt12606372	10	nm0212588	actor	\N	"[""Sgt. Martin"",""Lieutenant Martin""]"
tt12606372	1	nm0817881	actor	\N	"[""Jack 'Extralarge' Costello""]"
tt12606372	2	nm0066040	actor	\N	"[""Insp. Sam"",""Sam""]"
tt12606372	3	nm0749959	actress	\N	"[""Mrs. Martinez""]"
tt12606372	4	nm0186460	actor	\N	"[""Little Tyson""]"
tt12606372	5	nm0859365	actor	\N	"[""Dumas""]"
tt12606372	6	nm0935498	actor	\N	"[""Dumas"",""Maurice Dumas""]"
tt12606372	7	nm0204739	actor	\N	"[""Harry""]"
tt12606372	8	nm0240277	actress	\N	"[""Winnie Vance""]"
tt12606372	9	nm0395748	actor	\N	"[""Dr. Marty"",""Dr. Philip Marthy"",""Marthy""]"
tt13031912	10	nm0885523	actor	\N	"[""Ivaldo""]"
tt13031912	1	nm0553402	actress	\N	"[""Fantaghirò"",""Fantaghiro""]"
tt13031912	2	nm0000557	actress	\N	"[""Dark Witch""]"
tt13031912	3	nm0744107	actor	\N	"[""Romualdo""]"
tt13031912	4	nm0115341	actress	\N	"[""Caroline""]"
tt13031912	5	nm0473369	actress	\N	"[""Bolt"",""Carolyn as a child""]"
tt13031912	6	nm0000266	actress	\N	"[""Xellesia""]"
tt13031912	7	nm0000728	actor	\N	"[""The King""]"
tt13031912	8	nm0737109	actor	\N	"[""Tarabas""]"
tt13031912	9	nm0202510	actor	\N	"[""Cataldo""]"
tt1342141	10	nm0383801	actor	\N	"[""Erwin""]"
tt1342141	1	nm0589865	actor	\N	"[""Hermann-Josef Klefisch""]"
tt1342141	2	nm0126651	actor	\N	"[""Michael 'Mike' Döpper""]"
tt1342141	3	nm0618408	actress	\N	"[""Sabrina""]"
tt1342141	4	nm0906281	actor	\N	"[""Hagen Borchert"",""Karl Mähling""]"
tt1342141	5	nm0649762	actress	\N	"[""Frau Kranenberg"",""Sonja"",""Sonya""]"
tt1342141	6	nm0061801	actress	\N	"[""Margot Eisenmenger""]"
tt1342141	7	nm0194529	actor	\N	"[""Fendel""]"
tt1342141	8	nm0104710	actor	\N	"[""Killer"",""Uwe Jensen""]"
tt1342141	9	nm0445125	actress	\N	"[""Astrid Walter"",""Nachbarin""]"
tt15175450	10	nm0105012	actor	\N	"[""Inspector Archibald Brown"",""MI5-Agent""]"
tt15175450	1	nm0583734	actress	\N	"[""Ada Harris"",""Doris Harris""]"
tt15175450	2	nm0007234	actor	\N	"[""Ernest Earl of Wereford"",""George Earl of Wereford""]"
tt15175450	3	nm0901491	actress	\N	"[""Violet Butterfield"",""Edith Butterfield""]"
tt15175450	4	nm0562807	actor	\N	"[""Major William Watson""]"
tt15175450	5	nm0270607	actor	\N	"[""John Bayswater""]"
tt15175450	6	nm0221527	actor	\N	"[""Andre le Germain"",""Konsul Sukhanov""]"
tt15175450	7	nm0226165	actress	\N	"[""Alice Green""]"
tt15175450	8	nm0577746	actor	\N	"[""George Green"",""John Green""]"
tt15175450	9	nm0603191	actress	\N	"[""Mary"",""Mrs. Hubbard""]"
tt1601983	10	nm0471543	actress	\N	"[""Audrey"",""Sheila""]"
tt1601983	1	nm0186469	actor	\N	"[""Joe Shawcross"",""Peter"",""Teddy""]"
tt1601983	2	nm0914908	actor	\N	"[""Donald Dick"",""Jock McGinn""]"
tt1601983	3	nm0941096	actress	\N	"[""Deb"",""Lady Alice Napier""]"
tt1601983	4	nm0517642	actress	\N	"[""Andrea"",""Dr. Ruth Kovacs""]"
tt1601983	5	nm0791790	actor	\N	"[""Malcolm Sloman"",""Paul""]"
tt1601983	6	nm0656704	actress	\N	"[""Anne Clark"",""Betty""]"
tt1601983	7	nm0487050	actor	\N	"[""Daniel"",""Todd""]"
tt1601983	8	nm0428765	actor	\N	"[""Constable Davis"",""Iwan""]"
tt1601983	9	nm0740608	actor	\N	"[""Bruce"",""Gordon""]"
tt1615489	10	nm0499456	actress	\N	"[""Babs""]"
tt1615489	1	nm0734668	actor	\N	"[""Aubrey Bellweather"",""Ronnie""]"
tt1615489	2	nm0409874	actor	\N	"[""Sammy Duncan"",""Sergeant Clarke""]"
tt1615489	3	nm0045661	actress	\N	"[""Arlene Trent"",""Dawn Andrews""]"
tt1615489	4	nm0568400	actor	\N	"[""Eddie"",""McQuire""]"
tt1615489	5	nm0930885	actress	\N	"[""Ruby"",""Sandra""]"
tt1615489	6	nm0557281	actress	\N	"[""Mamma""]"
tt1615489	7	nm0129882	actor	\N	"[""Jonathan Knight""]"
tt1615489	8	nm0557292	actor	\N	"[""Mr. Hern (segment \""Nobody Here But Us Chickens\"")""]"
tt1615489	9	nm0443572	actor	\N	"[""Alex""]"
tt1634348	10	nm0439435	actor	\N	"[""Manfred""]"
tt1634348	1	nm0006945	actor	\N	"[""Karl Blaha"",""Rudi Blaha""]"
tt1634348	2	nm0704648	actor	\N	"[""Fritz Anders""]"
tt1634348	3	nm0107475	actor	\N	"[""Franz Prießnitz""]"
tt1634348	4	nm0466168	actor	\N	"[""Druckereibesitzer""]"
tt1634348	5	nm0387820	actress	\N	\N
tt1634348	6	nm0386559	actor	\N	"[""Geheimagent"",""Gewerkschafter""]"
tt1634348	7	nm0470936	actor	\N	"[""Rudi Blaha""]"
tt1634348	8	nm0880186	actress	\N	"[""Olga Blaha""]"
tt1634348	9	nm0041662	actress	\N	"[""Maca Daracs""]"
tt1685403	10	nm7049488	actor	\N	"[""Man in crowd""]"
tt1685403	1	nm5167878	actor	\N	"[""Jimmy"",""Player""]"
tt1685403	2	nm0492647	actor	\N	"[""Rock star""]"
tt1685403	3	nm0540585	actor	\N	"[""Angel""]"
tt1685403	4	nm0801625	actor	\N	"[""Mr. Hadleigh""]"
tt1685403	5	nm0447290	actor	\N	"[""Mark""]"
tt1685403	6	nm0569429	actor	\N	"[""Mike""]"
tt1685403	7	nm7743935	actor	\N	"[""Dog Handler""]"
tt1685403	8	nm0233807	actor	\N	"[""David""]"
tt1685403	9	nm0790606	actress	\N	"[""Ngaire""]"
tt3687174	1	nm0924962	actor	\N	\N
tt3687174	2	nm0925278	actress	\N	\N
tt3687174	3	nm0924740	actor	\N	\N
tt3687174	4	nm0338403	actor	\N	\N
tt3687174	5	nm0924960	actor	\N	\N
tt3782882	10	nm0296594	actress	\N	"[""Anna""]"
tt3782882	1	nm0087141	actor	\N	"[""Vincent""]"
tt3782882	2	nm0803446	actor	\N	"[""Viktor""]"
tt3782882	3	nm0001003	actor	\N	"[""Major Owens""]"
tt3782882	4	nm0894302	actor	\N	"[""Monsieur Stil""]"
tt3782882	5	nm0513375	actress	\N	"[""Suzanne""]"
tt3782882	6	nm0755652	actress	\N	"[""Maria""]"
tt3782882	7	nm0050210	actress	\N	"[""Charlotte""]"
tt3782882	8	nm0865333	actor	\N	"[""Alfred Mougins""]"
tt3782882	9	nm0644023	actor	\N	"[""Fabrice""]"
