nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles	img_url_asset
nm0000753	Juliet Anderson	1938	2010	actress,director,producer	tt0082707,tt0183031,tt0082069,tt0265023
nm0000755	Lindsay Anderson	1923	1994	director,actor,writer	tt0063850,tt0083694,tt0057578,tt0082158
nm0000759	Paul Thomas Anderson	1970	\N	director,writer,producer	tt0118749,tt1791528,tt0272338,tt0469494
nm0000766	Theodoros Angelopoulos	1935	2012	director,writer,producer	tt0096288,tt0114863,tt0081148,tt0156794
nm0000767	Jean-Hugues Anglade	1955	\N	actor,director,writer	tt0090563,tt0100263,tt0110963,tt0090095
nm0000770	David Anspaugh	1946	\N	producer,director	tt0081873,tt0091217,tt0108002,tt4196848
nm0000774	Michelangelo Antonioni	1912	2007	writer,director,editor	tt0073580,tt0060176,tt0053619,tt0047821
nm0000776	Michael Apted	1941	2021	director,producer,miscellaneous	tt0384766,tt0454776,tt0095243,tt0157583
nm0000777	Gregg Araki	1959	\N	writer,director,producer	tt2238050,tt1523483,tt0370986,tt0094134
nm0000778	Alfonso Arau	1932	\N	actor,director,writer	tt0103994,tt2380307,tt0114887,tt0092086
nm0000779	Roscoe 'Fatty' Arbuckle	1887	1933	actor,director,writer	tt0009123,tt0007819,tt0007761,tt0012382
nm0000780	Denys Arcand	1941	\N	writer,director,actor	tt0090985,tt0097635,tt7231342,tt0338135
nm0000782	Asia Argento	1975	\N	actress,director,writer	tt0418819,tt0804507,tt0368774,tt0295701
nm0000783	Dario Argento	1940	\N	writer,director,producer	tt0084777,tt0065143,tt0087909,tt0073582
nm0000786	George Armitage	1942	\N	producer,writer,director	tt0119229,tt0065760,tt0075393,tt0100143
nm0000788	Gillian Armstrong	1950	\N	director,producer,writer	tt0117206,tt0079596,tt0245046,tt0110367
nm0000789	Desi Arnaz	1917	1986	producer,actor,production_manager	tt1243974,tt0047191,tt0041475,tt0043208
nm0000791	Jack Arnold	1912	1992	director,producer,writer	tt0050539,tt0045920,tt0046876,tt0043138
nm0000792	Tom Arnold	1959	\N	actor,producer,writer	tt0119640,tt0117768,tt0111503,tt0242445
nm0000794	Lewis Arquette	1935	2001	actor,writer,producer	tt0098439,tt0118111,tt0185431,tt0078966
nm0000796	Dana Ashbrook	1967	\N	actor,writer	tt0095990,tt5334704,tt0105665,tt0098936
nm0000797	Hal Ashby	1929	1988	director,editorial_department,actor	tt0067185,tt0078841,tt0061811,tt0070290
nm0000798	Linden Ashby	1960	\N	actor,director	tt0432021,tt1567432,tt0111756,tt0113855
nm0000801	Olivier Assayas	1955	\N	writer,director,producer	tt2452254,tt4714782,tt0401711,tt1321865
nm0000803	Christopher Atkins	1961	\N	actor,writer,producer	tt0086011,tt0084504,tt0493406,tt0080453
nm0000806	Bille August	1948	\N	director,writer,cinematographer	tt0438859,tt0107151,tt0093713,tt0119683
nm0000807	Jane Austen	1775	1817	writer	tt0414387,tt0116191,tt0114388,tt13456318
nm0000808	Paul Auster	1947	\N	writer,director,producer	tt0479074,tt0125879,tt0114478,tt3350042
nm0000809	Daniel Auteuil	1950	\N	actor,director,writer	tt0387898,tt0091288,tt1473063,tt0243493
nm0000810	Gene Autry	1907	1998	music_artist,soundtrack,actor	tt0042110,tt0026867,tt0034106,tt0027361
nm0000812	Roger Avary	1965	\N	producer,writer,director	tt0105236,tt0110265,tt0110912,tt0442933
nm0000813	Tex Avery	1908	1980	director,actor,writer	tt0038595,tt0032243,tt0033260,tt0038702
nm0000814	John G. Avildsen	1935	2017	director,editor,producer	tt0087538,tt0100507,tt0097647,tt0075148
nm0000815	Mili Avital	1972	\N	actress,director,editor	tt0120723,tt0181199,tt0112817,tt0111282
nm0000816	Jon Avnet	1949	\N	producer,director,writer	tt0101921,tt0947798,tt0118055,tt0086200
nm0000817	Lew Ayres	1908	1996	actor,soundtrack,director	tt0030241,tt0020629,tt0040495,tt0069768
nm0000821	Amitabh Bachchan	1942	\N	actor,producer,writer	tt0375611,tt0337578,tt0213890,tt5571734
nm0000822	Jim Backus	1913	1989	actor,soundtrack,writer	tt0057193,tt0048545,tt0076538,tt0057751
nm0000824	John Badham	1939	\N	director,producer,actor	tt0076666,tt0086567,tt0091949,tt0094025
nm0000829	Stuart Baird	1947	\N	editor,editorial_department,director	tt0381061,tt1074638,tt0078346,tt0253754
nm0000835	Ralph Bakshi	1938	\N	director,animation_department,writer	tt0085542,tt0068612,tt0077869,tt0076929
nm0000836	Scott Bakula	1954	\N	actor,producer,soundtrack	tt0169547,tt0096684,tt1291580,tt0244365
nm0000837	Bob Balaban	1945	\N	actor,director,producer	tt0379725,tt0280707,tt0310281,tt0075860
nm0000838	Daniel Baldwin	1960	\N	actor,producer,director	tt0758751,tt1830617,tt1600194,tt0368479
nm0000839	Ina Balin	1937	1990	actress,writer,producer	tt0076984,tt0053841,tt0054757,tt0058456
nm0000840	Lucille Ball	1911	1989	producer,actress,production_manager	tt0047191,tt0055686,tt0062570,tt0043208
nm0000841	Michael Ballhaus	1935	2017	cinematographer,director,actor	tt0088680,tt0099685,tt0103874,tt0106226
nm0000843	Anne Bancroft	1931	2005	actress,soundtrack,director	tt0056241,tt0119223,tt0061722,tt0076843
nm0000844	Tamasaburô Bandô	1950	\N	actor,director,writer	tt0230866,tt0108639,tt0184507,tt0079041
nm0000847	Theda Bara	1885	1955	actress,writer	tt0005100,tt0007769,tt0005339,tt0009792
nm0000848	Olivia Barash	\N	\N	actress,soundtrack,producer	tt0083412,tt0090213,tt0087995,tt0101761
nm0000850	Clive Barker	1952	\N	writer,producer,actor	tt0103919,tt0093177,tt0100260,tt0887261
nm0000852	Jean-Marc Barr	1960	\N	actor,producer,director	tt1462411,tt0178721,tt0095250,tt1692227
nm0000853	Bruno Barreto	1955	\N	director,producer,writer	tt0119815,tt2217458,tt0077452,tt0086871
nm0000854	Majel Barrett	1932	2008	actress,producer,writer	tt0117731,tt0253754,tt0070909,tt0111280
nm0000857	John Drew Barrymore	1932	2004	actor,director	tt0049949,tt0055866,tt0055855,tt0043340
nm0000858	John Barrymore	1882	1942	actor,soundtrack,writer	tt0025919,tt0014702,tt0022958,tt0022454
nm0000859	Lionel Barrymore	1878	1954	actor,director,soundtrack	tt0040506,tt0030993,tt0021885,tt0038650
nm0000860	Paul Bartel	1938	2000	actor,director,writer	tt0114814,tt0116225,tt0098261,tt0083869
nm0000861	Freddie Bartholomew	1924	1992	producer,actor,soundtrack	tt0030384,tt0026266,tt0036061,tt0028691
nm0000863	Billy Barty	1924	2000	actor,soundtrack,director	tt0089469,tt0093507,tt0096446,tt0083254
nm0000864	Mikhail Baryshnikov	1948	\N	actor,producer,miscellaneous	tt0076843,tt0090319,tt0136439,tt0101606
nm0000865	Richard Basehart	1914	1984	actor,director,miscellaneous	tt0049513,tt0047528,tt0043560,tt0057798
nm0000866	Saul Bass	1920	1996	miscellaneous,art_department,animation_department	tt0070531,tt0086162,tt0053125,tt0063804
nm0000867	Jason Bateman	1969	\N	actor,producer,director	tt2170299,tt2948356,tt2704998,tt0367279
nm0000868	Justine Bateman	1966	\N	actress,producer,soundtrack	tt6662050,tt0367279,tt6852672,tt0083413
nm0000870	Kathy Bates	1948	\N	actress,director,soundtrack	tt0257360,tt0100157,tt0120338,tt0109642
nm0000871	Randall Batinkoff	1968	\N	actor,producer,director	tt2357144,tt0105327,tt0103893,tt0119874
nm0000872	Patrick Bauchau	\N	\N	actor,writer,producer	tt0115320,tt0319969,tt0258000,tt0090264
nm0000875	L. Frank Baum	1856	1919	writer,producer,miscellaneous	tt0032138,tt0000679,tt0004207,tt0089908
nm0000876	Noah Baumbach	1969	\N	writer,director,producer	tt1517268,tt0367089,tt6160448,tt7653254
nm0000877	Lamberto Bava	1944	\N	director,assistant_director,producer	tt0084777,tt0089013,tt0090930,tt0101493
nm0000878	Mario Bava	1914	1980	cinematographer,special_effects,director	tt0067656,tt0055022,tt0059792,tt0068863
nm0000881	Michael Bay	1965	\N	producer,director,actor	tt2109248,tt1055369,tt0120591,tt0117500
nm0000882	Nathalie Baye	1948	\N	actress,soundtrack,writer	tt0174330,tt1650048,tt0264464,tt0204709
nm0000886	Warren Beatty	1937	\N	actor,soundtrack,producer	tt0118798,tt0061418,tt0077663,tt0082979
nm0000887	Harold Becker	1928	\N	director,producer,cinematographer	tt0098273,tt0249478,tt0120749,tt0107497
nm0000891	Wallace Beery	1885	1949	actor,director,soundtrack	tt0023948,tt0022958,tt0025948,tt0040271
nm0000893	Ed Begley Jr.	1949	\N	actor,producer,director	tt0310281,tt0218839,tt1178663,tt0910936
nm0000894	Jean-Jacques Beineix	1946	2022	assistant_director,producer,director	tt0090563,tt0104473,tt0098226,tt0082269
nm0000902	Jim Belushi	1954	\N	actor,music_department,producer	tt0117468,tt0072562,tt0095963,tt0097637
nm0000903	Brian Benben	1956	\N	actor,producer,writer	tt0167547,tt0098780,tt0099817,tt0110939
nm0000904	William Bendix	1906	1964	actor,soundtrack,writer	tt0034798,tt0037017,tt0044863,tt0035530
nm0000905	Roberto Benigni	1952	\N	actor,writer,director	tt0090967,tt0102164,tt0118799,tt0419198
nm0000907	Richard Benjamin	1938	\N	actor,director,producer	tt0070909,tt0070291,tt0118954,tt0065636
nm0000911	Nigel Bennett	1949	\N	actor,director,soundtrack	tt0103417,tt0284978,tt5580390,tt0115243
nm0000913	Robby Benson	1956	\N	actor,director,soundtrack	tt0108778,tt0040053,tt0101414,tt0076500
nm0000914	Robert Benton	1932	\N	writer,director,producer	tt0061418,tt0078346,tt0087921,tt0079417
nm0000915	Bruce Beresford	1940	\N	director,producer,writer	tt0080310,tt0097239,tt4196848,tt0091081
nm0000916	Peter Berg	1964	\N	producer,actor,writer	tt1091191,tt0108724,tt0124198,tt0369339
nm0000917	Polly Bergen	1930	2014	actress,soundtrack,miscellaneous	tt0057329,tt0048893,tt0055824,tt0099329
nm0000921	Andrew Bergman	1945	\N	writer,director,producer	tt0089155,tt0117765,tt0110167,tt0071230
nm0000923	Busby Berkeley	1895	1976	miscellaneous,director,music_department	tt0027686,tt12403068,tt0029725,tt0026421
nm0000925	Steven Berkoff	1937	\N	actor,writer,director	tt1243957,tt0086960,tt0086034,tt0066921
nm0000926	Milton Berle	1908	2002	actor,producer,soundtrack	tt0040041,tt0060801,tt0079588,tt0057193
nm0000927	Irving Berlin	1888	1989	soundtrack,music_department,composer	tt0029852,tt0034862,tt0038370,tt0036430
nm0000928	Sandra Bernhard	1955	\N	actress,soundtrack,writer	tt0102070,tt0138967,tt0085794,tt0120901
nm0000929	Corbin Bernsen	1954	\N	actor,producer,writer	tt0116075,tt0110442,tt0373469,tt0097815
nm0000932	Halle Berry	1966	\N	actress,producer,director	tt0246460,tt0285742,tt0327554,tt0348836
nm0000934	Bernardo Bertolucci	1941	2018	writer,director,producer	tt0070849,tt0065571,tt0093389,tt0117737
nm0000937	Richard Beymer	1939	\N	actor,cinematographer,editor	tt0056197,tt0226836,tt0098936,tt0055614
nm0000940	Bigas Luna	1946	2013	writer,director,producer	tt0104545,tt0090644,tt0078934,tt0129923
nm0000941	Kathryn Bigelow	1951	\N	director,producer,writer	tt0114558,tt0093605,tt1790885,tt0887912
nm0000942	Theodore Bikel	1924	2015	actor,soundtrack,director	tt0051525,tt0058385,tt0050356,tt0043265
nm0000944	Antonia Bird	1951	2013	director,producer	tt0119092,tt0263181,tt0129332,tt0110889
nm0000945	Jane Birkin	1946	2023	soundtrack,actress,director	tt0901473,tt0077413,tt0083908,tt0060176
nm0000947	Karen Black	1939	2013	actress,soundtrack,writer	tt0065724,tt0071577,tt0073440,tt0251736
nm0000948	Shane Black	1961	\N	writer,actor,director	tt0093773,tt0373469,tt1300854,tt3799694
nm0000949	Cate Blanchett	1969	\N	actress,producer,writer	tt2334873,tt0127536,tt0120737,tt2402927
nm0000950	Brenda Blethyn	1946	\N	actress,soundtrack,writer	tt0117589,tt0147004,tt0195234,tt0414387
nm0000952	Hart Bochner	1956	\N	actor,director,writer	tt0095016,tt0106364,tt0088206,tt0078902
nm0000953	Peter Bogdanovich	1939	2022	actor,director,writer	tt0079843,tt0067328,tt0070510,tt0063671
nm0000954	Jon Bon Jovi	1962	\N	music_artist,soundtrack,actor	tt1389096,tt0141926,tt0100994,tt0384286
nm0000956	Lisa Bonet	1967	\N	actress,director,soundtrack	tt0146882,tt0086687,tt0092563,tt0120660
nm0000957	Jan de Bont	1943	\N	cinematographer,camera_department,producer	tt0111257,tt0117998,tt0171363,tt0181689
nm0000958	John Boorman	1933	\N	producer,director,writer	tt0068473,tt0120706,tt0093209,tt0082348
nm0000962	Carole Bouquet	1957	\N	actress,director,soundtrack	tt0082398,tt0098520,tt0398664,tt0281364
nm0000965	Danny Boyle	1956	\N	director,producer,actor	tt1542344,tt1010048,tt0111149,tt0289043
nm0000966	Lorraine Bracco	1954	\N	actress,producer,director	tt0104839,tt0099685,tt0141842,tt0112461
nm0000970	Jonathan Brandis	1976	2003	actor,miscellaneous,director	tt0100240,tt0099864,tt0104670,tt0106126
nm0000972	Tinto Brass	1933	\N	actor,writer,director	tt0057942,tt0065161,tt0080491,tt0104014
nm0000973	Benjamin Bratt	1963	\N	actor,producer,director	tt2380307,tt0181865,tt0212346,tt0098844
nm0000975	Robert Bresson	1901	1999	writer,director,assistant_director	tt0049902,tt0042619,tt0060138,tt0061996
nm0000976	Martin Brest	1951	\N	director,producer,actor	tt0105323,tt0119643,tt0095631,tt0086960
nm0000977	Beau Bridges	1941	\N	actor,director,producer	tt0097322,tt1033575,tt0467197,tt2097307
nm0000978	Lloyd Bridges	1913	1998	actor,soundtrack,director	tt0083530,tt0107144,tt0102059,tt0080339
nm0000980	Jim Broadbent	1949	\N	actor,writer,soundtrack	tt0217505,tt1007029,tt1431181,tt0203009
nm0000981	James Brolin	1940	\N	actor,producer,director	tt0070909,tt0181865,tt0078767,tt0077294
nm0000982	Josh Brolin	1968	\N	actor,producer,director	tt4154756,tt1791528,tt0477348,tt4154796
nm0000983	Albert Brooks	1947	\N	actor,soundtrack,writer	tt0089504,tt0092699,tt0780504,tt0101698
nm0000984	Avery Brooks	1948	\N	actor,director,music_department	tt0120586,tt0120609,tt0106145,tt0179626
nm0000985	James L. Brooks	1940	\N	writer,producer,miscellaneous	tt0086425,tt0119822,tt0092699,tt0371246
nm0000986	Bryan Brown	1947	\N	actor,producer,writer	tt0094889,tt2404233,tt0145547,tt0080310
nm0000987	Jim Brown	1936	2023	actor,producer,director	tt0061578,tt0146838,tt0093894,tt0116996
nm0000989	Yul Brynner	1920	1985	actor,director,producer	tt0049408,tt0054047,tt0049833,tt0070909
nm0000991	Geneviève Bujold	1942	\N	actress,soundtrack,writer	tt0064030,tt0094964,tt0077355,tt0079592
nm0000993	Carol Burnett	1933	\N	soundtrack,actress,producer	tt0082405,tt0061240,tt0083564,tt0105017
nm0000994	Raymond Burr	1917	1993	actor,production_manager,director	tt0087344,tt0197521,tt0047396,tt0061266
nm0000995	Ellen Burstyn	1932	\N	actress,producer,soundtrack	tt0071115,tt0180093,tt0070047,tt0067328
nm0000996	LeVar Burton	1957	\N	actor,director,producer	tt0111280,tt0253754,tt0120844,tt0117731
nm0000999	Red Buttons	1919	2006	actor,soundtrack,writer	tt0076538,tt0069113,tt0056059,tt0050933
nm0001000	Tom Byron	1961	\N	actor,director,producer	tt0178845,tt2059288,tt0097039,tt0151056
nm0001001	James Caan	1940	2022	actor,soundtrack,director	tt0068646,tt0073631,tt0083190,tt0100157
nm0001002	Dean Cain	1966	\N	actor,producer,writer	tt0106057,tt2528814,tt0313443,tt0250687
nm0001003	Simon Callow	1949	\N	actor,writer,soundtrack	tt0091867,tt0138097,tt0109831,tt0293508
nm0001005	Jane Campion	1954	\N	writer,director,producer	tt2103085,tt0107822,tt10293406,tt0810784
nm0001006	John Candy	1950	1994	actor,writer,music_department	tt0094012,tt0093748,tt0098554,tt0080455
nm0001007	Dyan Cannon	1937	\N	actress,soundtrack,writer	tt0083806,tt0077663,tt0070291,tt0064100
nm0001008	Frank Capra	1897	1991	director,writer,producer	tt0038650,tt0031679,tt0030993,tt0025316
nm0001013	Harry Carey Jr.	1921	2012	actor,writer,producer	tt0087363,tt0108358,tt0099528,tt0049730
nm0001014	Mariah Carey	1969	\N	music_artist,soundtrack,actress	tt4116284,tt0120596,tt0118589,tt0929632
nm0001015	Robert Carlyle	1961	\N	actor,director,soundtrack	tt2763304,tt0117951,tt0129332,tt0119164
nm0001016	David Carradine	1936	2009	actor,producer,soundtrack	tt0074235,tt0490086,tt0072856,tt0378194
nm0001019	Robert Carradine	1954	\N	actor,producer,soundtrack	tt0306841,tt0088000,tt0116225,tt0228333
nm0001022	Dana Carvey	1955	\N	actor,soundtrack,writer	tt0108525,tt0072562,tt0105793,tt0295427
nm0001023	John Cassavetes	1929	1989	actor,director,writer	tt0087644,tt0063522,tt0072417,tt0079672
nm0001024	Nick Cassavetes	1959	\N	actor,director,writer	tt0426883,tt1078588,tt0119094,tt0138304
nm0001027	Shaun Cassidy	1958	\N	producer,writer,actor	tt0111880,tt0460651,tt0075513,tt0233491
nm0001031	Claude Chabrol	1930	2010	director,writer,actor	tt0112769,tt0096336,tt0120018,tt0051404
nm0001032	Marilyn Chambers	1952	2009	actress,writer,soundtrack	tt0076590,tt0085167,tt1328912,tt0087475
nm0001036	Geraldine Chaplin	1944	\N	actress,writer,soundtrack	tt0287467,tt0073440,tt0059113,tt0464141
nm0001037	Graham Chapman	1941	1989	writer,actor,soundtrack	tt0079470,tt0063929,tt0071853,tt0085959
nm0001038	Josh Charles	1971	\N	actor,director,soundtrack	tt0165961,tt0097165,tt0430105,tt0257076
nm0001040	Joan Chen	1961	\N	actress,director,writer	tt0452631,tt0110725,tt0113492,tt0115005
nm0001044	Rae Dawn Chong	1961	\N	actress,soundtrack,director	tt0082484,tt1588334,tt0088944,tt0088939
nm0001045	Tommy Chong	1938	\N	actor,soundtrack,writer	tt0078446,tt2948356,tt0086366,tt0080520
nm0001047	Michael Cimino	1939	2016	director,writer,producer	tt0077416,tt0067756,tt0080855,tt0090350
nm0001048	Andrew Dice Clay	1957	\N	actor,producer,writer	tt2334873,tt1517451,tt1674771,tt0098987
nm0001050	Montgomery Clift	1920	1966	actor,writer,soundtrack	tt0043924,tt0040765,tt0045793,tt0055031
nm0001051	Bill Clinton	1946	\N	writer,producer,actor	tt28323043,tt0108515,tt7466880,tt12660626
nm0001052	Kurt Cobain	1967	1994	music_artist,soundtrack,actor	tt4154664,tt0203009,tt1877830,tt3480822
nm0001053	Ethan Coen	1957	\N	producer,writer,director	tt1019452,tt6412452,tt2042568,tt0116282
nm0001054	Joel Coen	1954	\N	producer,writer,director	tt0116282,tt10095582,tt6412452,tt2042568
nm0001057	Toni Collette	1972	\N	actress,producer,soundtrack	tt0274558,tt0276751,tt7784604,tt0167404
nm0001059	Robbie Coltrane	1950	2022	actor,soundtrack,writer	tt0241527,tt0105977,tt0143145,tt0295297
nm0001060	Chris Columbus	1958	\N	producer,writer,director	tt1454029,tt0294870,tt0241527,tt0295297
nm0001061	Holly Marie Combs	1973	\N	actress,producer,writer	tt0096969,tt0158552,tt0104139,tt0103512
nm0001063	Jeff Conaway	1950	2011	actor,soundtrack,writer	tt0077089,tt0077631,tt0105946,tt0155776
nm0001064	Jason Connery	1963	\N	actor,director,producer	tt3467914,tt1937506,tt0184894
nm0001066	Robert Conrad	1935	2020	actor,director,soundtrack	tt0116705,tt0073961,tt0080132,tt0076993
nm0001067	Jackie Coogan	1914	1984	actor,soundtrack,miscellaneous	tt0126771,tt0014733,tt0013450,tt0012349
nm0001068	Sofia Coppola	1971	\N	director,actress,writer	tt0099674,tt0335266,tt0159097,tt5592248
nm0001069	Bud Cort	1948	\N	actor,director,writer	tt0066026,tt0067185,tt0200550,tt0362270
nm0001070	Bill Cosby	1937	\N	actor,writer,music_department	tt0093405,tt0063871,tt0058816,tt0086687
nm0001071	Annie Costner	1984	\N	producer,actress,director	tt0119925,tt0099348,tt10918878,tt5994270
nm0001072	Joseph Cotten	1905	1994	actor,soundtrack,writer	tt0041959,tt0036855,tt0035015,tt0033467
nm0001073	Courteney Cox	1964	\N	actress,producer,director	tt0120082,tt0134084,tt0117571,tt0108778
nm0001074	Ronny Cox	1938	\N	actor,soundtrack,writer	tt0100802,tt0086960,tt0068473,tt0093870
nm0001075	Peter Coyote	1941	\N	actor,producer,miscellaneous	tt0281358,tt0120184,tt0104779,tt0083866
nm0001076	Joan Crawford	1906	1977	actress,soundtrack,writer	tt0056687,tt0037913,tt0046446,tt0042376
nm0001077	Richard Crenna	1926	2003	actor,director,soundtrack	tt0107144,tt0095956,tt0083944,tt0062467
nm0001081	Cameron Crowe	1957	\N	writer,producer,director	tt0181875,tt0105415,tt0259711,tt0116695
nm0001083	Jon Cryer	1965	\N	actor,soundtrack,producer	tt0091790,tt0369179,tt0102059,tt0094074
nm0001084	Ice Cube	1969	\N	music_artist,soundtrack,actor	tt0195945,tt0101507,tt0113118,tt1408253
nm0001086	Alan Cumming	1965	\N	actor,producer,soundtrack	tt0113189,tt0254099,tt0290334,tt0362165
nm0001087	Lee Curreri	1961	\N	actor,composer,sound_department	tt0405473,tt0480239,tt0083412,tt0080716
nm0001088	Peter Cushing	1913	1994	actor,writer,art_department	tt0050280,tt0051554,tt0076759,tt0068713
nm0001090	Joe D'Amato	1936	1999	director,cinematographer,camera_department	tt0074472,tt0083565,tt0068972,tt0089091
nm0001092	Mark Dacascos	1964	\N	actor,stunts,director	tt0237534,tt0107750,tt0106761,tt6146586
nm0001093	John Dahl	1956	\N	director,art_department,writer	tt0110308,tt0097662,tt0128442,tt0105226
nm0001094	Roald Dahl	1916	1990	writer,soundtrack,actor	tt0100944,tt0067992,tt0062512,tt0062803
nm0001097	Charles Dance	1946	\N	actor,producer,director	tt2084970,tt0280707,tt0107362,tt0944947
nm0001098	Rodney Dangerfield	1921	2004	actor,writer,soundtrack	tt0085470,tt0102813,tt0090685,tt0080487
nm0001099	Jeff Daniels	1955	\N	actor,soundtrack,producer	tt0089853,tt0109686,tt0099052,tt0367089
nm0001102	Joe Dante	1946	\N	director,producer,miscellaneous	tt0093260,tt0087363,tt0082533,tt0122718
nm0001103	Tony Danza	1951	\N	actor,producer,director	tt2229499,tt0077089,tt0086827,tt0109127
nm0001104	Frank Darabont	1959	\N	writer,producer,director	tt0111161,tt0120689,tt1520211,tt0884328
nm0001106	Racquel Darrian	1968	\N	actress,director	tt0276092,tt0134054,tt0134087,tt0221458
nm0001108	Robert Davi	1951	\N	actor,producer,director	tt0095016,tt0089218,tt0097742,tt2333784
nm0001112	Andrew Davis	1946	\N	director,cinematographer,writer	tt0311289,tt0105690,tt0106977,tt0406816
nm0001115	Ossie Davis	1917	2005	actor,writer,director	tt0109446,tt0107050,tt0097216,tt0281686
nm0001116	Warwick Davis	1970	\N	actor,writer,producer	tt0371724,tt1201607,tt0096446,tt0107387
nm0001117	Bruce Davison	1946	\N	actor,director,producer	tt5071412,tt0120903,tt18335752,tt0100049
nm0001120	Vittorio De Sica	1901	1974	actor,director,writer	tt0045274,tt0040522,tt0047313,tt0053856
nm0001122	Ellen DeGeneres	1958	\N	producer,writer,actress	tt0108761,tt0266543,tt2796782,tt0379623
nm0001123	Dom DeLuise	1933	2009	actor,soundtrack,director	tt0082136,tt0096787,tt0071230,tt0084649
nm0001124	Cecil B. DeMille	1881	1959	producer,director,editor	tt0043014,tt0049833,tt0041838,tt0044672
nm0001125	Benicio Del Toro	1967	\N	actor,producer,director	tt0114814,tt2015381,tt0181865,tt3397884
nm0001128	Alain Delon	1935	\N	actor,producer,writer	tt0054189,tt0056736,tt0057091,tt0062229
nm0001129	Jonathan Demme	1944	2017	director,producer,writer	tt1084950,tt0102926,tt0368008,tt0107818
nm0001130	Ted Demme	1963	2002	director,producer,actor	tt0342275,tt0110955,tt0115639,tt0221027
nm0001131	Patrick Dempsey	1966	\N	actor,production_manager,producer	tt0413573,tt1399103,tt0461770,tt0092718
nm0001132	Judi Dench	1934	\N	actress,music_department,soundtrack	tt0465551,tt1412386,tt0138097,tt1074638
nm0001133	Brian Dennehy	1938	2020	actor,producer,director	tt0088933,tt0090022,tt0083944,tt0114694
nm0001135	John Derek	1926	1998	actor,director,cinematographer	tt0099656,tt0086987,tt0049833,tt0041555
nm0001137	William Devane	1939	\N	actor,writer,director	tt0120784,tt0186566,tt0078638,tt0074860
nm0001139	Tom DiCillo	1953	\N	director,cinematographer,writer	tt0113677,tt0412637,tt0104567,tt1333667
nm0001140	Philip K. Dick	1928	1982	writer,actor	tt0083658,tt0405296,tt0181689,tt0100802
nm0001145	Divine	1945	1988	actor,soundtrack,writer	tt0149261,tt0095270,tt0072979,tt0069089
nm0001147	Shannen Doherty	1971	\N	actress,producer,director	tt0158552,tt0097493,tt0098749,tt0113749
nm0001149	Richard Donner	1930	2021	director,producer,actor	tt0093409,tt0839995,tt0078346,tt0089457
nm0001151	Stephen Dorff	1973	\N	actor,producer,soundtrack	tt0120611,tt1421051,tt1253864,tt0469641
nm0001152	Illeana Douglas	1961	\N	actress,producer,writer	tt0241760,tt0114681,tt0162346,tt0164181
nm0001153	Lesley-Anne Down	1954	\N	actress,soundtrack,writer	tt0075066,tt0092325,tt0088583,tt0079240
nm0001155	Patrick Duffy	1949	\N	actor,director,producer	tt1414382,tt0182576,tt0101205,tt0077000
nm0001157	Patty Duke	1946	2016	actress,soundtrack,producer	tt0073971,tt0058972,tt0056241,tt0062430
nm0001159	Faye Dunaway	1941	\N	actress,producer,director	tt0074958,tt0082766,tt0071315,tt0061418
nm0001160	Adrian Dunbar	1958	\N	actor,producer,soundtrack	tt2303687,tt0097937,tt0104036,tt0102014
nm0001162	Griffin Dunne	1955	\N	actor,director,producer	tt0082010,tt0790636,tt1333125,tt0088680
nm0001163	Roy Dupuis	1963	\N	actor,producer,director	tt0460505,tt0472562,tt0118379,tt0114367
nm0001165	Charles S. Dutton	1951	\N	actor,producer,director	tt0103644,tt1038686,tt0117913,tt0348836
nm0001166	James Duval	1972	\N	actor,producer,soundtrack	tt0116629,tt0187078,tt0303361,tt0246578
nm0001167	Shelley Duvall	1949	\N	actress,producer,writer	tt0075612,tt0081353,tt0081505,tt0075686
nm0001168	Bob Dylan	1941	\N	music_artist,soundtrack,music_department	tt0319829,tt0070518,tt0185014,tt0078151
nm0001170	Roger Ebert	1942	2013	writer,actor,producer	tt0075583,tt0090523,tt2382298,tt0065466
nm0001175	Blake Edwards	1922	2010	writer,producer,director	tt0072081,tt0084865,tt0051301,tt0075066
nm0001177	Chris Eigeman	1965	\N	actor,director,writer	tt0252076,tt0811128,tt0100142,tt0120728
nm0001178	Sergei Eisenstein	1898	1948	director,writer,editor	tt0015648,tt0037824,tt0079020,tt0029850
nm0001180	Britt Ekland	1942	\N	actress,director,writer	tt0067128,tt0071807,tt0070917,tt0067489
nm0001183	Bodhi Elfman	1969	\N	actor,producer,writer	tt0369339,tt0111686,tt0120660,tt0120749
nm0001185	Hector Elizondo	1936	\N	actor,soundtrack,director	tt0109254,tt0100405,tt0163187,tt0368933
nm0001187	Noah Emmerich	1965	\N	actor,director	tt0349825,tt0115639,tt0245562,tt1650062
nm0001188	Nora Ephron	1941	2012	writer,producer,director	tt1135503,tt0128853,tt0374536,tt0098635
nm0001191	Adam Sandler	1966	\N	actor,producer,writer	tt0120888,tt0120484,tt0142342,tt0185431
nm0001192	John Mark Robinson	1949	\N	actor,director,writer	tt0105442,tt14232752,tt0088008,tt0102205
nm0001195	Douglas Fairbanks Jr.	1909	2000	actor,producer,production_manager	tt0024962,tt0021079,tt0041363,tt0029442
nm0001196	Douglas Fairbanks	1883	1939	actor,producer,writer	tt0020030,tt0011439,tt0013556,tt0015400
