nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles	img_url_asset
nm0118345	Detlev Buck	1962	\N	actor,director,writer	tt1802810,tt0102190,tt1368443,tt0117135	https://image.tmdb.org/t/p/{width_variable}/wYHmjGNkW4Am9JOtaEIqI7RFRpD.jpg
nm0118723	Tara Buckman	1956	\N	actress,stunts,miscellaneous	tt0100975,tt0401696,tt0088117,tt0082136	https://image.tmdb.org/t/p/{width_variable}/aIijZLD4ANtUyoQ1QjH2VlWQhbb.jpg
nm0118940	Angela Buddecke	1957	\N	actress	tt0092004,tt0097280,tt0164997,tt0806910	\N
nm0119593	Traugott Buhre	1929	2009	actor	tt1726618,tt1189047,tt0187696,tt0807035	https://image.tmdb.org/t/p/{width_variable}/tcAx6jCeQufFQ2c6f7zhC8xQBqS.jpg
nm0119653	José Buil	1953	\N	writer,editor,director	tt0280015,tt6777394,tt0097738,tt0123159	\N
nm0119655	Pía Buil	\N	\N	actress	tt0103705,tt0123159,tt0095831	\N
nm0119785	Bobby Bukowski	1953	\N	cinematographer,camera_department,miscellaneous	tt0357507,tt0790712,tt0137363,tt4781612	\N
nm0119800	Michael Bukowsky	1944	\N	actor	tt0924175,tt0806910,tt1258242,tt1087545	\N
nm0119874	James Bulleit	\N	2018	actor,producer	tt0106519,tt0094291,tt0145681,tt0119008	\N
nm0120317	Henry Bumstead	1915	2006	art_director,production_designer,actor	tt0052357,tt0418689,tt0327056,tt0070735	https://image.tmdb.org/t/p/{width_variable}/9LNlUwgohfYrNanX6sjy5ubbIbk.jpg
nm0120478	Roman Bunka	1951	2022	composer	tt0806910,tt0336350,tt0144106,tt0114103	\N
nm0120906	Jirí Burda	1956	\N	actor,writer,miscellaneous	tt0098116,tt0103934,tt0256676,tt0288330	\N
nm0121166	Robert Burge	\N	\N	director,producer,writer	tt0110065,tt0112804,tt0092150,tt0097655	\N
nm0121167	Roy Burge	\N	\N	sound_department,editorial_department,editor	tt0089941,tt0075968,tt0076221,tt0079871	\N
nm0121335	Peter Burgess	\N	\N	sound_department,editorial_department,editor	tt7126948,tt0110500,tt0086541,tt0081455	\N
nm0121521	Pino Buricchi	\N	\N	producer,writer,director	tt0289596,tt0075115,tt0103789,tt0116068	\N
nm0121755	Kathy Burke	1964	\N	actress,script_department,director	tt0205177,tt0127536,tt1340800,tt0167599	https://image.tmdb.org/t/p/{width_variable}/q3z7nP1ryyGuwixShrBmghcmm0F.jpg
nm0122214	Wolfgang Burmann	1940	\N	set_decorator,production_designer,art_department	tt0093840,tt0113083,tt0125659,tt0117883	\N
nm0122215	Hussain A. Burmawala	\N	\N	editor,editorial_department	tt0104605,tt0278291,tt0418460,tt0106333	\N
nm0122216	Abbas Alibhai Burmawalla	\N	\N	director,producer,actor	tt1375789,tt0211634,tt0106333,tt0326576	https://image.tmdb.org/t/p/{width_variable}/yeY7Lg7mTxjsI9uKiGic1PDZQlS.jpg
nm0122217	Mastan Alibhai Burmawalla	\N	\N	director,producer,actor	tt0326576,tt0106333,tt1375789,tt0211634	https://image.tmdb.org/t/p/{width_variable}/ijfDaLuFp5s6Xtln06XwMZiUpRp.jpg
nm0122780	Mark Burns	1936	2007	actor	tt0070198,tt0075882,tt0486655,tt0053804	\N
nm0122900	Timothy Burns	1943	2018	miscellaneous,writer,actor	tt0081930,tt0090498,tt0112045,tt0068067	\N
nm0122972	Aleksandr Burov	1958	\N	cinematographer,actor,camera_department	tt0246119,tt1692091,tt0108338,tt1034427	https://image.tmdb.org/t/p/{width_variable}/zUpIrX9VoCiGSxALRaSn2sGROv.jpg
nm0123221	William S. Burroughs	1914	1997	writer,actor,soundtrack	tt0086409,tt0102511,tt0097240,tt0363589	https://image.tmdb.org/t/p/{width_variable}/wLNshQmdpMMVcSY1tKglZgfLNrQ.jpg
nm0123363	Dan Burstall	1951	\N	cinematographer,director,camera_department	tt0219457,tt0138785,tt0086804,tt0137381	\N
nm0123396	Sylvain Bursztejn	\N	\N	producer,writer	tt0794374,tt0810954,tt0103969,tt3547726	\N
nm0123785	Ben Burtt	1948	\N	sound_department,miscellaneous,editor	tt0076759,tt0120915,tt0910970,tt1650062	https://image.tmdb.org/t/p/{width_variable}/16OhOb7WngOi4WOnGpRpbDSzYnd.jpg
nm0123885	Anthony Busbridge	1932	\N	camera_department,cinematographer	tt0094699,tt0098172,tt0097207,tt0063946	\N
nm0123981	Hans-Erich Busch	1945	\N	production_manager,producer	tt0119026,tt0073147,tt0328707,tt0117729	\N
nm0125215	Billy Butt	\N	\N	composer	tt11676096,tt3679304,tt0092926,tt0202022	\N
nm0125367	Jörg Buttgereit	1963	\N	director,writer,actor	tt0108053,tt3290482,tt1323908,tt0115243	https://image.tmdb.org/t/p/{width_variable}/7mWcREHlwk3ZoAO70j1sErU8ke9.jpg
nm0125461	Viktor Buturlin	1946	2022	director,writer,actor	tt0192936,tt0098495,tt0086908,tt0093905	\N
nm0125533	Sarah Buxton	1965	\N	actress,producer	tt0960731,tt0118484,tt1186370,tt0092325	https://image.tmdb.org/t/p/{width_variable}/z99KUsJihhzsc4c9k2HSAI6kIWZ.jpg
nm0125540	Margherita Buy	1962	\N	actress,writer,soundtrack	tt0100686,tt3013610,tt0274497,tt0887732	https://image.tmdb.org/t/p/{width_variable}/4IonIHM7kRU9uHdg8ujJT9Rjg56.jpg
nm0125657	Silvana Buzzo	\N	\N	writer,actress	tt0098070,tt0204687,tt0082830,tt0152185	\N
nm0125728	Anton Bychkov	\N	\N	producer,actor,director	tt0098405,tt13550802,tt0273961,tt0228223	\N
nm0125909	Rolan Bykov	1929	1998	actor,director,writer	tt0091759,tt0085335,tt0060083,tt0060107	https://image.tmdb.org/t/p/{width_variable}/y5glWWySA61CeGk9kWA6CZkMG4J.jpg
nm0126646	Helga Bähr	1948	\N	producer	tt0097861,tt0118653,tt0102282,tt0236343	\N
nm0126651	Dietmar Bär	1961	\N	actor	tt1767321,tt0112239,tt0806910,tt1342141	https://image.tmdb.org/t/p/{width_variable}/9dOluGXqEKxNs1JMQT8nxZMiFjt.jpg
nm0127030	Franz Boehm	1938	1989	actor	tt0256554,tt0080709,tt0094684,tt0806910	\N
nm0127067	Wolfgang Böhmer	1959	\N	composer,actor	tt0981086,tt0806910,tt0363036,tt0281339	\N
nm0127097	Klara Bölöni	\N	\N	actress	tt0097566	\N
nm0127137	Johannes Boesiger	1962	\N	producer,script_department,writer	tt0104614,tt2128527,tt0109356,tt10014838	\N
nm0127158	Jürgen Böttcher	1931	\N	director,writer,editor	tt0059325,tt0347048,tt0416961,tt0128334	https://image.tmdb.org/t/p/{width_variable}/zzgq3s7shKd6zIabGIIG3s7afxq.jpg
nm0127178	Steffen Böttrich	\N	\N	cinematographer,camera_department	tt0117562,tt0893502,tt0889258,tt0326706	\N
nm0127923	Berta Cabré	\N	\N	actress	tt0081823,tt0083723,tt0082014,tt0081709	https://image.tmdb.org/t/p/{width_variable}/pJiMw8sbMlvBJDfxMwSQXaiyUeP.jpg
nm0128052	Pino Cacucci	\N	\N	writer	tt0105188,tt0203869,tt0114862,tt0119794	\N
nm0128455	Joe Caffrey	1967	\N	actor	tt0084987,tt0241383,tt5816682,tt0137346	\N
nm0128880	Sharon Kane	1956	\N	actress,miscellaneous,composer	tt0284080,tt0183889,tt1161967,tt0290610	https://image.tmdb.org/t/p/{width_variable}/u0itliFPuRNoIPNxWaznTKG3iwm.jpg
nm0129028	Silvio Caiozzi	1944	\N	director,writer,editor	tt0100075,tt0433913,tt0179137,tt0076247	https://image.tmdb.org/t/p/{width_variable}/19DO1o10TVKhqkGHUvt65FvLj0X.jpg
nm0129564	Sergio Calderón	1945	2023	actor	tt0119654,tt0970866,tt0963794,tt0449088	https://image.tmdb.org/t/p/{width_variable}/nzzxespfHZQbXcE733Dy88SIkKF.jpg
nm0129816	John Cale	1942	\N	soundtrack,composer,actor	tt0393109,tt0475394,tt0163978,tt0144084	https://image.tmdb.org/t/p/{width_variable}/wUidKhZJlXeYg1OMtrLvSrZFOoD.jpg
nm0129827	Ruth Caleb	1942	\N	producer,miscellaneous,production_manager	tt0263181,tt0765443,tt0258761,tt0297625	\N
nm0129962	Marisa Calia	\N	\N	script_department,assistant_director,writer	tt0205884,tt0096797,tt0189551,tt0073406	\N
nm0130040	Hortense Calisher	1911	2009	writer	tt0176357	\N
nm0130808	James Calvert	1967	\N	actor,sound_department,miscellaneous	tt0083470,tt0091223,tt0203946,tt0111937	\N
nm0131440	Cameo	1965	\N	actress	tt0137737,tt0134846,tt0147659,tt0189719	https://image.tmdb.org/t/p/{width_variable}/zWQHFYLwicYZGVXFGcp3HynK1X.jpg
nm0131472	Jo Cameron Brown	\N	\N	miscellaneous,actress,writer	tt0451279,tt1074638,tt0289043,tt0800241	https://image.tmdb.org/t/p/{width_variable}/32FgghlYKhLVom9RCR1eucdfgKQ.jpg
nm0131717	Ross Cameron	\N	\N	producer	tt1273647,tt0097079	\N
nm0131840	Augusto Caminito	1939	2020	writer,producer,director	tt0062088,tt0099939,tt0062630,tt0155726	\N
nm0131966	Bill Camp	1964	\N	actor,director,writer	tt2024544,tt7599146,tt2562232,tt5715874	https://image.tmdb.org/t/p/{width_variable}/yZFata0EVr7TbIAz8vZFyiDKDts.jpg
nm0132018	Wayne Camp	\N	\N	actor	tt0191085,tt0096825	\N
nm0132392	Dirk Campbell	1948	\N	director,writer	tt0203249,tt0896228,tt0086688,tt5721172	\N
nm0132490	Graeme Campbell	1954	\N	director,writer,assistant_director	tt0420416,tt0096177,tt0101680,tt0093270	\N
nm0132492	Grant Campbell	\N	\N	producer,assistant_director,director	tt0211483,tt0243554,tt0345110,tt1685403	https://image.tmdb.org/t/p/{width_variable}/eCfEhs4VlVxv3fyNGLkbohbzbJA.jpg
nm0133049	Cris Campion	1966	\N	actor,director,writer	tt0337590,tt0091757,tt0092739,tt0126737	https://image.tmdb.org/t/p/{width_variable}/5mtmigX1uo9rC9G7ItRmpLl9ELJ.jpg
nm0133357	Eduardo Campoy	1955	\N	producer,director,assistant_director	tt0205843,tt0082202,tt0839976,tt0127368	\N
nm0134073	Enzo Cannavale	1928	2011	actor	tt0135740,tt0095765,tt0076544,tt0073726	https://image.tmdb.org/t/p/{width_variable}/qKTBcs4UEwBhZIeYBpVcDjZVJKg.jpg
nm0134520	Kieran Canter	\N	\N	actor	tt0126288,tt0157532,tt0125832,tt2414698	https://image.tmdb.org/t/p/{width_variable}/o3rN7kuoBayqK3J8wFJHIanxGQ5.jpg
nm0135199	Cathy Caplan	\N	\N	editor,director	tt0099028	\N
nm0135470	James Cappe	\N	\N	producer,script_department,writer	tt0098987,tt0101073,tt0115317,tt0170982	\N
nm0135629	Herson Capri	1952	\N	actor,director,writer	tt0290350,tt1845515,tt6231970,tt7825208	https://image.tmdb.org/t/p/{width_variable}/jSiooyHkI3GeVqqALRN7m5ZCT4F.jpg
nm0135666	Debora Caprioglio	1968	\N	actress	tt0111222,tt0115494,tt0098052,tt0098063	https://image.tmdb.org/t/p/{width_variable}/6LphVHv5z7EnsaaqbWfABsVwhHG.jpg
nm0136603	Patricia Cardoso	\N	\N	director,producer,writer	tt4419214,tt10329042,tt0296166,tt8778064	https://image.tmdb.org/t/p/{width_variable}/f0BkM7D2XrVL5rcKflLhKBRfucy.jpg
nm0136642	Ivan Cardoso	1952	\N	director,producer,writer	tt0084650,tt12920986,tt0091899,tt0088092	https://image.tmdb.org/t/p/{width_variable}/tlbS7GHffmjVHEGYWh7kCLOwd76.jpg
nm0136772	Carlos Cardán	1932	2016	actor	tt0060379,tt0063488,tt0191705,tt0251763	https://image.tmdb.org/t/p/{width_variable}/tKVaLrbMmK20PMaf8xmf2TasUWL.jpg
nm0137165	Daniel Carillo	\N	\N	miscellaneous,producer,production_manager	tt0097318,tt0076886,tt0068801,tt0074585	\N
nm0137627	Jodi Carlisle	1960	\N	actress,sound_department,miscellaneous	tt1703874,tt0203265,tt4513674,tt0410975	https://image.tmdb.org/t/p/{width_variable}/aSthDn8AHUxZPBYgqEbXmJRYqKw.jpg
nm0138414	Yuval Carmi	\N	\N	actor	tt0098993,tt0288346,tt0151326,tt0143626	\N
nm0138966	Jean Carol	\N	\N	actress,producer	tt0044265,tt4052886,tt1024648,tt0323463	\N
nm0139141	Michel Caron	1946	\N	camera_department,cinematographer,producer	tt0269375,tt0105317,tt0120802,tt0282552	\N
nm0139410	Marc Carpenter	\N	\N	writer	tt0096825	\N
nm0139584	Adrian Carr	1952	\N	editor,director,actor	tt0090555,tt0171606,tt0447874,tt7433720	\N
nm0140237	Amat Carreras	\N	\N	editor,editorial_department	tt0082984,tt0091017,tt0435091,tt3382574	\N
nm0140327	José María Carreño	1943	1996	writer,director,actor	tt1332900,tt1176775,tt0182669,tt0098050	\N
nm0140351	Robert Carricart	1917	1993	actor	tt0057765,tt0060030,tt0052522,tt0060036	https://image.tmdb.org/t/p/{width_variable}/gPlhmRMEYDlFiMigtTZ7vLKJxY7.jpg
nm0140439	Camille Carrigan	\N	\N	actress	tt7134632,tt0097775,tt0097726,tt0099572	\N
nm0140643	Jean-Claude Carrière	1931	2021	writer,actor,director	tt0068361,tt0096332,tt0263866,tt0056066	https://image.tmdb.org/t/p/{width_variable}/nAOapiT1Qv40MttP7Cu5hhcefhz.jpg
nm0140731	Anne Carroll	1940	2018	actress	tt0112702,tt0047728,tt0272152,tt0092636	https://image.tmdb.org/t/p/{width_variable}/zyLcqu4yfz4oPwlCZEmX4aYFAE8.jpg
nm0140848	Janet Carroll	1940	2012	actress,soundtrack	tt0141098,tt0086200,tt0097328,tt0278435	https://image.tmdb.org/t/p/{width_variable}/2HSNIB1kHTlxxQzWySjY0vRH0Me.jpg
nm0141451	Alice Carter	\N	\N	actress,producer,director	tt2431992,tt0097458,tt0096487,tt0046593	https://image.tmdb.org/t/p/{width_variable}/irVzx1XiNU4yvgfZ9PpbHWmmVN.jpg
nm0141572	Deborah Carter	\N	\N	editorial_department,producer	tt0104027,tt0097057	\N
nm0142033	François Cartier	\N	\N	actor,writer	tt0088927,tt0103198,tt0082763,tt0809273	\N
nm0142068	Sylvain Cartigny	\N	\N	actor,composer	tt0099034,tt0489460	\N
nm0142179	Jim Cartwright	1958	\N	actor,writer,director	tt2341669,tt0147004,tt2394340,tt0350386	\N
nm0142270	Alessio Caruso	1961	\N	actor	tt0325011,tt1047931,tt0874959,tt0434845	\N
nm0142517	Hugo Carvana	1937	2014	actor,writer,director	tt0097111,tt0085216,tt0143972,tt0379174	https://image.tmdb.org/t/p/{width_variable}/faHPUwyaNBV6w5Mcm4w4qwNTrJj.jpg
nm0142667	Marzio Casa	1955	\N	assistant_director,writer,director	tt0084416,tt0102366,tt1261045,tt0098070	\N
nm0143107	Carlos Cascales	\N	\N	producer,production_manager	tt0091788,tt0094251,tt0090796,tt0091640	\N
nm0143150	Salvatore Cascio	1979	\N	actor	tt0095765,tt0100681,tt0104103,tt0104540	https://image.tmdb.org/t/p/{width_variable}/6bg9xuVF0sOyZu0cCaDKSjOleOW.jpg
nm0143309	Chiara Caselli	1967	\N	actress,director,writer	tt0102494,tt0114086,tt6021384,tt0265651	https://image.tmdb.org/t/p/{width_variable}/c3W1yk9YtYgVQtsPYQKPWvz5sIs.jpg
nm0143426	George Casey	1933	2017	producer,director,writer	tt0072001,tt0082473,tt0080694,tt0130445	\N
nm0143805	Harry Cason	\N	\N	writer,actor,producer	tt0167720,tt6060234,tt4693860,tt0108983	\N
nm0144168	Bruce Cassidy	\N	\N	composer,music_department,soundtrack	tt0097259,tt0094607,tt0108313,tt0183767	\N
nm0144758	Enzo G. Castellari	1938	\N	director,actor,assistant_director	tt0074586,tt0084424,tt0085124,tt0088940	https://image.tmdb.org/t/p/{width_variable}/v89kkRIEq098ABdm4nntzMG9782.jpg
nm0144812	Sergio Castellitto	1953	\N	actor,writer,director	tt0246772,tt0401711,tt0499448,tt0330702	https://image.tmdb.org/t/p/{width_variable}/uq5xz7kinzgdclGOcechgfPBgYC.jpg
nm0144888	André Castelot	1911	2004	writer,producer	tt0212698,tt1066283,tt0139269,tt0055219	https://image.tmdb.org/t/p/{width_variable}/50TIme6oYJgpPDcrpEGiHEYSImN.jpg
nm0145530	Emmanuelle Castro	\N	\N	editor,sound_department,editorial_department	tt1924394,tt5168192,tt0202077,tt0092593	\N
nm0145598	Juan Antonio Castro	\N	\N	actor,miscellaneous	tt0211842,tt0124958,tt0297174,tt3519198	\N
nm0145935	Scott Catamas	\N	\N	producer,actor,writer	tt7285206,tt0097863	\N
nm0146258	Juliette Caton	1975	\N	actress,miscellaneous	tt0095497,tt0097115,tt1334260,tt0234750	\N
nm0146945	Sharon Cavanaugh	\N	\N	director,actress,writer	tt0084447,tt0166658	\N
nm0146955	Tony Cavanaugh	\N	\N	writer,producer,miscellaneous	tt3189622,tt0409633,tt0176365	\N
nm0147004	Ermanno Cavazzoni	\N	\N	writer,director	tt12788984,tt3301732,tt0098606,tt2265878	https://image.tmdb.org/t/p/{width_variable}/h6gGlywMZ8Mvyic1ZRGWM1TxsTD.jpg
nm0147080	Jonathan Cavendish	\N	\N	producer,actor,visual_effects	tt0831387,tt5638642,tt7097896,tt0243155	\N
nm0147389	Fabrice Cazeneuve	1952	\N	director,assistant_director,writer	tt0173560,tt0098514,tt7658662,tt0130983	\N
nm0147437	Antonio Cañero	\N	\N	actor	tt0013620,tt0015414,tt0218852,tt0031182	\N
nm0147439	José María Cañete	\N	\N	actor,director,writer	tt0088924,tt0093969,tt0090017,tt0084181	\N
nm0147575	Luigi Ceccarelli	1953	\N	composer,soundtrack	tt0191085,tt0117737,tt0094843,tt0093541	\N
nm0147601	Mario Cecchi Gori	1920	1993	producer,writer,actor	tt0110917,tt0110299,tt0062370,tt0110877	https://image.tmdb.org/t/p/{width_variable}/yk2yCtMa9D2EbNqTHF8e6jocjum.jpg
nm0147603	Vittorio Cecchi Gori	1942	\N	producer,miscellaneous,actor	tt0119794,tt0490215,tt0110917,tt0110877	https://image.tmdb.org/t/p/{width_variable}/yJPazYwhO3BqN2UL3twWwzQVjwl.jpg
nm0147699	Jonathan Cecil	1939	2011	actor	tt0072684,tt0103723,tt0064775,tt0082517	https://image.tmdb.org/t/p/{width_variable}/hkAQ1s6dZH5JlURcbSpvPyQ6Efo.jpg
nm0147985	Jeff Celentano	1960	\N	actor,director,producer	tt0965375,tt0105151,tt0119238,tt8051894	https://image.tmdb.org/t/p/{width_variable}/529TK0OU7AmosBtsqVrOV3cB5sg.jpg
nm0148018	Sebastiano Celeste	1940	\N	cinematographer,camera_department,director	tt0086779,tt0072349,tt0164539,tt0076360	\N
nm0148061	Michael Forest	1929	\N	actor,miscellaneous,sound_department	tt0162222,tt0091344,tt0107692,tt0074896	https://image.tmdb.org/t/p/{width_variable}/3hsY0cOtTirglpIfhZ69o0VzWr.jpg
nm0148970	Tonino Cervi	1929	2002	producer,writer,director	tt0071925,tt0318003,tt0063379,tt0147524	\N
nm0149216	Chuen-Yee Cha	1956	\N	director,actor,producer	tt1698490,tt0117242,tt0107984,tt0105374	\N
nm0149822	Mithun Chakraborty	1950	\N	actor,music_department,miscellaneous	tt0499375,tt2283748,tt8108268,tt1980986	https://image.tmdb.org/t/p/{width_variable}/4z8c5YAe0TCkEZNHXWlKxNTD8sV.jpg
nm0150057	Christian de Chalonge	1937	\N	director,writer,assistant_director	tt0063535,tt0115649,tt0077175,tt0082701	https://image.tmdb.org/t/p/{width_variable}/rF4RC4k468qVJZT5la1bpBYAtMv.jpg
nm0150453	Terry Chambers	\N	\N	sound_department,editor,editorial_department	tt0112804,tt0075783,tt0074383,tt0092240	\N
nm0150821	Charine Chan	1967	\N	actress,producer,director	tt0107544,tt8228588,tt0100045,tt0104552	https://image.tmdb.org/t/p/{width_variable}/Rk2vhHxx4hKA9PLBFu65zFVCIH.jpg
nm0150862	Dennis Chan	1949	\N	actor,producer,writer	tt0102202,tt0097659,tt0104609,tt1258972	https://image.tmdb.org/t/p/{width_variable}/wW90J7wyACpndFPgwq5TFtyKHaO.jpg
nm0150888	Fei-Lit Chan	1940	2021	composer,music_department	tt0105859,tt0073812,tt0102293,tt0100047	\N
nm0150894	Frankie Chan	1951	\N	composer,actor,director	tt0112913,tt0091140,tt0109424,tt0106409	https://image.tmdb.org/t/p/{width_variable}/7QhbscCqK0yVzL22H8fdQsI9ezb.jpg
nm0150912	Henry Chan	\N	\N	cinematographer,camera_department,director	tt0079886,tt0380869,tt0113326,tt0084056	\N
nm0150971	Ki-Hop Chan	\N	\N	editor,editorial_department	tt1330525,tt0351887,tt0288045,tt0157366	\N
nm0150973	Kenneth Chan	\N	\N	actor,assistant_director,producer	tt0330323,tt0120115,tt0117760,tt0874636	https://image.tmdb.org/t/p/{width_variable}/xA41hprmw5xoZHR0OAT2mxsJA2F.jpg
nm0150981	Koon-Chung Chan	\N	\N	actor,writer,miscellaneous	tt0100023,tt0087137,tt0084248,tt0093944	\N
nm0150994	Chit-Man Chan	\N	\N	actor,director,writer	tt0111797,tt0431045,tt9083060,tt0111791	https://image.tmdb.org/t/p/{width_variable}/5pnpmMTTKb7SLdnwB9epfm42vub.jpg
nm0150995	Wing-Chan Leung	\N	\N	editor,editorial_department,director	tt0399762,tt0202557,tt7630210,tt0182838	\N
nm0151060	Otto Chan	\N	\N	director,producer,stunts	tt0102161,tt0115010,tt0098707,tt0109346	\N
nm0151068	Philip Chan	1945	\N	actor,writer,director	tt0088107,tt0091940,tt0104684,tt0104558	https://image.tmdb.org/t/p/{width_variable}/2eEbrWbpdm8EHvhQsjmpIu3wjlt.jpg
nm0151155	Michael Wai-Man Chan	1946	\N	actor,stunts,director	tt0079265,tt0076550,tt0083769,tt7559006	https://image.tmdb.org/t/p/{width_variable}/n5zkWo5LFGV0GzW3N2IKss8mcqr.jpg
nm0151434	Michael Chandler	\N	\N	editor,writer,director	tt0206758,tt2452352,tt0086879,tt1006905	\N
nm0151463	Simon Chandler	1953	\N	actor	tt1504320,tt0086993,tt0077869,tt0120483	https://image.tmdb.org/t/p/{width_variable}/uqiDrIp84VEJY3vPCr95Cxp4mKY.jpg
nm0151653	Cheh Chang	1923	2002	director,writer,music_department	tt0080621,tt0060350,tt0065450,tt0097984	https://image.tmdb.org/t/p/{width_variable}/hMNZmmw1LjIqf0SCDaPeYf5XuH7.jpg
nm0151827	Sylvia Chang	1953	\N	actress,writer,director	tt0092301,tt7479718,tt0215240,tt0397229	https://image.tmdb.org/t/p/{width_variable}/iJumm97qfP9N50uo9CT6Fmc6GnH.jpg
nm0151870	Jung-Shu Chen	1940	2005	cinematographer,camera_department,sound_department	tt0105845,tt0187015,tt2359069,tt1859500	\N
nm0152049	Lu-Chiang Chao	\N	\N	assistant_director,actor,director	tt0084551,tt0089374,tt0106841,tt17037688	\N
nm0152409	John Chapman	\N	\N	producer	tt0297626,tt1804877,tt0472984,tt5571524	\N
nm0153223	Sylvaine Charlet	\N	\N	actress,composer	tt0080039,tt0072932,tt0074868,tt0068205	https://image.tmdb.org/t/p/{width_variable}/t5Y5aLytxdas5EMVTqf93pyYw7j.jpg
nm0153289	Elspeth Charlton	1944	\N	actress	tt0820333,tt0224902,tt0115355,tt1597522	\N
nm0153546	Leslie Charteris	1907	1993	writer,music_department,actor	tt0055701,tt0037859,tt0033014,tt0120053	\N
nm0153973	Lyuben Chatalov	1950	\N	actor	tt9090294,tt0252534,tt0283524,tt0324174	https://image.tmdb.org/t/p/{width_variable}/2s5l5Ot26gtzBo6oTXEXzJL5vcS.jpg
nm0154093	Bertrand Chatry	1952	2002	cinematographer,camera_department	tt0109721,tt0151137,tt0138122,tt0284229	\N
nm0154299	Emmanuelle Chaulet	\N	\N	actress,director,writer	tt0443658,tt9686126,tt0099014,tt0092550	https://image.tmdb.org/t/p/{width_variable}/chPJ6A3Gha4XjJhlui0ckQjcoaF.jpg
nm0154320	Sarah Chaumette	\N	\N	actress	tt0102140,tt10404944,tt0106389,tt13285394	\N
nm0154324	Igor Chaun	1963	\N	director,writer,assistant_director	tt0939820,tt13417102,tt1028573,tt0102774	\N
nm0154428	Béatrice de Chavagnac	\N	\N	editorial_department,camera_department,editor	tt12642334,tt0165550,tt0809273,tt0384790	\N
nm0155009	Anton Chekhov	1860	1904	writer,soundtrack,actor	tt0037325,tt0057603,tt15413262,tt2758880	https://image.tmdb.org/t/p/{width_variable}/jQlZSJWHZTZrBvSfqb8me8S8peP.jpg
nm0155034	Mary Chelde	\N	\N	producer	tt0067460,tt0815353,tt6334624	\N
nm0155163	Po-Wen Chen	1953	\N	editor,editorial_department,producer	tt0244316,tt0109685,tt0200689,tt0885531	https://image.tmdb.org/t/p/{width_variable}/beXskPZupY5mpFrqi3Lt3Jh24Qi.jpg
nm0155408	Wancai Chen	\N	\N	cinematographer	tt13926128,tt0093989,tt0083345,tt0091377	\N
nm0155455	Cheuk Yan Chan	\N	\N	actress	tt0096885,tt0097713,tt0094857,tt0105619	https://image.tmdb.org/t/p/{width_variable}/9jo2gLFVOUWVyOLMhWCv7mkQkpO.jpg
nm0155531	Cheng Ah	1949	\N	writer,actor	tt3508840,tt1315903,tt0332831,tt0087301	https://image.tmdb.org/t/p/{width_variable}/fh4pIzunFWGi2WBZpeichf05TYv.jpg
nm0155546	Carol 'Do Do' Cheng	1957	\N	actress	tt0096490,tt0101442,tt0099558,tt0085697	\N
nm0155587	Kent Cheng	1951	\N	actor,director,producer	tt0101490,tt1386932,tt2888046,tt0089259	https://image.tmdb.org/t/p/{width_variable}/rQRr8QvdkUsQVhchdUtiTznVVff.jpg
nm0155593	Lawrence Cheng	1954	\N	actor,writer,producer	tt1517633,tt3898860,tt0379874,tt0325655	https://image.tmdb.org/t/p/{width_variable}/d9F8HbTfkofQFS5CkS1cKykxrqa.jpg
nm0155598	Jingle Ma	1957	\N	cinematographer,director,writer	tt0116704,tt0113326,tt0117905,tt1308138	https://image.tmdb.org/t/p/{width_variable}/8KXb6kAFvA9S5efmZdIPVGTZ0Jz.jpg
nm0155599	Mark Cheng	1964	\N	actor	tt1010012,tt0088686,tt0499556,tt0284235	https://image.tmdb.org/t/p/{width_variable}/sMLzRjTYJYeTjTE09XjVHHB8Ddx.jpg
nm0155624	Siu-Keung Cheng	1952	\N	cinematographer,director,writer	tt0434008,tt14032696,tt10283270,tt2076298	\N
nm0155713	Bei-Dak Cheong	\N	\N	editor	tt0096461,tt0088267,tt0098710,tt0100984	\N
nm0155862	Eddy Cherki	\N	\N	producer	tt0482030,tt0338411,tt1111974,tt0172014	\N
nm0155989	Igor Chernykh	1932	2020	cinematographer,writer,camera_department	tt0076066,tt0233877,tt0061211,tt0062759	\N
nm0156154	Aleksandr Chervinsky	1938	\N	writer	tt0164187,tt0068470,tt0079999,tt5460406	\N
nm0156228	Patrick Chesnais	1946	\N	actor,director,writer	tt0095511,tt0119923,tt2379318,tt0401383	https://image.tmdb.org/t/p/{width_variable}/g0eY9xGHUCIZBJj0QfxNnZQcH98.jpg
nm0156467	Dicky Cheung	1965	\N	actor,music_department	tt0108593,tt1459024,tt0107460,tt0106545	https://image.tmdb.org/t/p/{width_variable}/b2a2h0Xz4pDk7B0WDFADvzc5S1g.jpg
nm0156509	Kwok Leung Cheung	\N	\N	actor	tt0121617,tt0100968,tt0092263,tt0103602	\N
nm0156522	Man Cheung	1967	\N	actress,miscellaneous,assistant_director	tt0104770,tt0103045,tt0097244,tt0100963	https://image.tmdb.org/t/p/{width_variable}/mHu0edLezIp5gPYzPX7w4d2Iw15.jpg
nm0156875	Charlie Chin	1948	\N	actor	tt1440148,tt1205520,tt0090342,tt0089177	https://image.tmdb.org/t/p/{width_variable}/zFFZ6iZQtfYD1HONS2AoRBb9e4.jpg
nm0156901	Chi Yu	\N	\N	cinematographer	tt0070274,tt0071189,tt0200526,tt0164518	\N
